user_id,household_size,num_adults,num_children,location_type,life_stage,employment_status,monthly_household_income,income_stability,credit_score,total_debt,monthly_debt_payments,rent_or_mortgage,savings_goal_monthly,has_health_insurance,financial_goal_type,emergency_fund_months,savings_rate_percentage,debt_to_income_ratio,housing_cost_ratio,monthly_savings_actual,financial_health_score,optimization_priority
970f4d68-893b-422f-a7db-9cee6819c0c8,6,2,4,suburban,established_family,employed,11304,stable,755,178293.43,8762.64,3219.44,2023.23,True,retirement,0.0,-46.42,77.52,28.48,-5247.23,0,critical
9136e827-e0c6-4149-bda2-79de1ae1dc01,2,2,0,urban,retiree,retired,4434,variable,469,16349.85,813.33,665.1,743.58,True,other,5.21,23.51,18.34,15.0,1042.37,80,none
9a5cefcc-bc74-44a8-8502-7a370d153a42,1,1,0,suburban,young_professional,employed,5145,stable,458,102917.71,4732.63,2572.5,779.64,True,emergency_fund,0.0,-84.32,91.99,50.0,-4338.17,0,critical
1fd5e280-580d-4044-b007-dda24f210e27,4,2,2,urban,established_family,employed,11390,stable,789,293527.96,14045.08,1708.5,2065.6,True,retirement,0.0,-62.87,123.31,15.0,-7160.9,0,critical
6e04b1da-8886-4632-981d-8a0ab6211e36,1,1,0,suburban,young_professional,employed,3922,variable,585,134066.19,5660.59,1270.3,572.9,True,emergency_fund,0.0,-108.13,144.33,32.39,-4241.05,0,critical
fb772f12-29b5-4ece-a5a6-3917a8fb18c1,5,2,3,suburban,established_family,employed,12907,stable,630,289653.29,6985.69,5650.61,1238.41,True,retirement,0.0,-40.44,54.12,43.78,-5219.88,0,critical
d6dc9c74-92e0-4849-b3f8-a60cfcde8329,4,2,2,rural,established_family,employed,8624,stable,690,38106.34,800.64,2983.94,1488.25,True,retirement,1.68,10.24,9.28,34.6,882.9,60,low
ca06bd4d-2cbb-4b64-a268-22203301c34c,2,2,0,urban,empty_nesters,employed,8878,stable,743,160434.32,3429.11,4439.0,1703.77,True,retirement,0.0,-8.73,38.62,50.0,-775.01,0,critical
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,3,2,1,urban,young_family,employed,5018,stable,574,104149.95,4004.33,1164.34,468.76,False,home,0.0,-73.86,79.8,23.2,-3706.12,0,critical
1646b184-ff0f-4cc2-9d56-1191a7020b69,4,2,2,suburban,young_family,employed,7397,stable,557,74308.54,872.2,2736.33,915.58,True,home,0.38,2.53,11.79,36.99,187.47,40,medium
642f2e16-e895-4408-a080-4db0c01a73d3,1,1,0,suburban,young_professional,employed,4663,stable,398,75002.43,2034.05,1913.64,531.86,True,emergency_fund,0.0,-12.18,43.62,41.04,-568.08,0,critical
209e67c9-deb2-4a6a-a89c-b19e20e792c0,4,2,2,urban,young_family,employed,8249,stable,581,293843.28,9550.03,2275.04,1153.2,True,home,0.0,-80.69,115.77,27.58,-6656.02,0,critical
0f328100-d158-4910-ad3e-f56b172f9213,1,1,0,urban,young_professional,employed,5271,variable,653,20618.96,916.47,2635.5,966.18,True,emergency_fund,1.23,8.23,17.39,50.0,434.01,48,medium
e3126fed-3757-4d37-bd5f-7ecb3125aea1,6,2,4,rural,established_family,employed,12429,stable,755,127317.62,6222.2,2059.35,2343.86,True,retirement,0.0,-13.37,50.06,16.57,-1661.85,0,critical
a8c2ab15-5107-4883-b273-7da0bad2861f,4,2,2,urban,young_family,employed,6885,stable,601,132046.4,5540.2,1662.28,728.73,True,home,0.0,-50.24,80.47,24.14,-3459.31,0,critical
363097df-d08b-4298-b32a-878733bb3eb0,3,2,1,suburban,young_family,employed,7168,stable,547,54177.98,583.75,3000.21,548.33,True,home,0.22,1.39,8.14,41.86,99.86,41,medium
c8b35605-cd66-453e-a2ee-c46a38ce8f57,1,1,0,suburban,young_professional,employed,3997,variable,319,86674.32,1520.35,1362.23,630.85,True,emergency_fund,0.0,-10.85,38.04,34.08,-433.71,0,critical
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,1,1,0,urban,young_professional,employed,5818,stable,435,92992.59,3427.73,1517.63,480.18,True,emergency_fund,0.0,-31.3,58.92,26.09,-1821.2,0,critical
d6e76319-98b3-4e4e-ae05-564803b802f9,2,2,0,urban,empty_nesters,employed,11557,variable,760,401962.84,7341.02,4040.68,1983.46,True,retirement,0.0,-12.94,63.52,34.96,-1495.16,0,critical
6b302417-73dd-4d50-8750-202b2a1380e8,5,2,3,urban,established_family,employed,14090,stable,781,392029.0,7224.38,5052.98,2689.34,True,retirement,0.0,-16.88,51.27,35.86,-2379.06,0,critical
c2abe117-b2e3-4ab2-9878-0e37e521ebf7,5,2,3,urban,established_family,employed,13959,stable,798,333957.97,5049.81,3061.66,1895.32,True,retirement,1.66,11.29,36.18,21.93,1576.16,38,high
54f57302-88bd-4093-86da-6ed2a09328e5,3,2,1,rural,young_family,employed,5989,stable,538,120489.02,2289.67,1681.62,849.53,True,home,0.0,-16.21,38.23,28.08,-970.83,0,critical
0f8b6f57-5007-4679-9b8c-7874591e5f3e,1,1,0,rural,young_professional,employed,4773,stable,522,121933.65,3202.95,1609.39,786.42,True,emergency_fund,0.0,-42.88,67.11,33.72,-2046.72,0,critical
325bd64c-55e6-4522-8dc4-a126cdd18c85,4,2,2,urban,young_family,employed,8828,stable,539,262497.65,3518.88,1434.64,1691.26,True,home,0.0,-4.84,39.86,16.25,-427.27,0,critical
303e64d3-f895-439c-bae8-1589490ccded,3,2,1,rural,young_family,employed,8758,variable,526,283370.91,12533.64,3095.2,1489.33,True,home,0.0,-123.78,143.11,35.34,-10840.75,0,critical
22e00677-37e3-4c41-8a45-04a4a6c2c402,2,2,0,rural,empty_nesters,employed,8285,variable,575,194173.07,4015.44,2545.57,1517.36,True,retirement,0.0,-9.26,48.47,30.73,-767.48,0,critical
6e81d098-272a-46c4-89fb-59ec8beb0c02,1,1,0,suburban,young_professional,employed,5191,stable,582,168463.63,8411.66,1559.05,483.74,True,emergency_fund,0.0,-130.66,162.04,30.03,-6782.39,0,critical
05ac6a90-18d9-4956-8067-b7bfec203f0a,3,2,1,urban,young_family,employed,8749,seasonal,542,60674.41,1945.08,2102.48,531.94,True,home,4.46,24.43,22.23,24.03,2137.63,75,low
124e4048-3caa-416d-b716-4c9a4de271cb,1,1,0,rural,young_professional,employed,3529,stable,371,108282.97,5280.01,561.03,356.05,True,emergency_fund,0.0,-128.38,149.62,15.9,-4530.37,0,critical
2b30f7d4-f9df-422d-830a-b358ed9fa51a,1,1,0,urban,young_professional,employed,3901,stable,325,103270.76,3197.51,585.15,469.67,True,emergency_fund,0.0,-31.64,81.97,15.0,-1234.13,0,critical
116da244-a395-4e9f-a6e1-71625cddee34,2,2,0,urban,empty_nesters,employed,11870,variable,644,25678.31,1177.47,3472.34,1914.45,True,retirement,7.37,29.18,9.92,29.25,3463.31,90,none
aa040a6c-54b1-4b49-b076-b1538064a304,3,2,1,suburban,young_family,employed,6379,variable,589,184047.91,7917.24,3003.61,1220.09,True,home,0.0,-107.61,124.11,47.09,-6864.74,0,critical
ac742d39-5854-4ec6-9424-39b04f96460e,2,2,0,urban,retiree,retired,2570,seasonal,389,4314.35,132.34,796.48,426.34,True,other,0.0,-4.57,5.15,30.99,-117.48,32,high
a673cab2-693f-41f1-abca-7206fc09182b,1,1,0,urban,young_professional,employed,5527,seasonal,501,21511.12,491.76,1655.78,938.21,True,emergency_fund,4.04,17.63,8.9,29.96,974.32,81,none
ab912831-bf7e-41cf-86d6-babe656c1939,3,2,1,rural,young_family,employed,8075,stable,558,128989.61,3036.03,2398.52,1163.18,True,home,0.0,-4.29,37.6,29.7,-346.36,3,critical
e1a69d83-b196-4c1a-82ef-55b6b87850d8,2,2,0,suburban,empty_nesters,employed,9264,variable,600,109405.68,2360.17,2184.24,1420.24,True,retirement,4.36,22.18,25.48,23.58,2054.73,71,low
0487be7d-b883-4253-926d-093257243afb,1,1,0,urban,young_professional,employed,5221,stable,455,87823.4,4125.6,1097.28,548.08,True,emergency_fund,0.0,-44.29,79.02,21.02,-2312.41,0,critical
49d3671e-c304-4a79-bd18-cd65fbd70431,4,2,2,rural,young_family,employed,7452,stable,651,81037.82,3860.47,2539.83,749.74,True,home,0.0,-35.48,51.8,34.08,-2644.14,0,critical
15b31d9d-c291-452e-aa99-11f26b2ec022,4,2,2,rural,young_family,employed,6577,stable,610,63884.12,2023.17,2838.24,1195.54,True,home,0.0,-28.28,30.76,43.15,-1859.69,0,critical
b2eb9190-f3aa-4c4a-a84e-886dda4236c8,6,2,4,urban,established_family,employed,13020,variable,700,178842.89,2856.43,4887.12,791.1,False,retirement,0.0,-0.5,21.94,37.54,-64.83,24,high
d6204bab-f8cc-48c7-a1d2-ef70eadfdb4a,1,1,0,rural,young_professional,employed,3983,seasonal,481,135810.43,3242.97,1207.42,668.17,True,emergency_fund,0.0,-42.4,81.42,30.31,-1688.87,0,critical
f8bb687f-ff18-4be8-91d6-3b82c68da1df,4,2,2,suburban,young_family,employed,6587,stable,599,199371.68,9268.93,2577.26,816.4,False,home,0.0,-152.18,140.72,39.13,-10023.8,0,critical
6de6f7be-ceab-4cc4-8d23-3db90122b150,3,2,1,urban,young_family,employed,7471,seasonal,620,170337.33,6207.8,3435.96,652.67,True,home,0.0,-70.06,83.09,45.99,-5233.91,0,critical
078bddfa-a775-492e-a9e3-615a2e2c4840,1,1,0,urban,young_professional,employed,3585,stable,454,3293.55,149.55,1107.88,525.02,True,emergency_fund,3.1,13.55,4.17,30.9,485.94,75,low
2419d66a-75cc-4a31-9799-386c79035d65,2,2,0,urban,retiree,retired,3560,stable,423,10058.03,388.61,1101.57,354.07,True,other,0.0,-1.32,10.92,30.94,-47.05,33,high
d2de1e4c-2884-4581-a7f3-b3c6a3f4a2a7,6,2,4,urban,established_family,employed,13344,variable,787,157624.05,4592.89,4331.06,972.89,True,retirement,0.0,-3.88,34.42,32.46,-517.79,7,critical
676756c6-6b6c-4280-bfe1-14940b506085,3,2,1,urban,young_family,employed,5485,seasonal,435,5126.88,163.43,1774.56,948.7,True,home,1.26,6.83,2.98,32.35,374.84,58,medium
a40133ba-d669-40db-9a6a-94468868d01c,1,1,0,urban,young_professional,employed,4597,stable,578,30349.5,1118.13,946.52,824.55,True,emergency_fund,5.31,27.86,24.32,20.59,1280.84,75,low
cc61d806-4e19-48e7-a622-f3f3a8b50e8b,1,1,0,urban,retiree,retired,5554,stable,521,32003.58,857.02,833.1,430.16,True,other,10.12,36.31,15.43,15.0,2016.81,85,none
e90ee841-e40d-4291-8e24-7fb1330f635e,4,2,2,rural,young_family,employed,8641,stable,512,88500.65,1459.81,2282.93,803.79,False,home,0.32,2.12,16.89,26.42,183.12,34,high
fc0797fb-6c6d-40e5-834f-b76e2c6f011a,2,2,0,suburban,empty_nesters,employed,7027,variable,676,133559.48,4375.55,2094.05,825.16,True,retirement,0.0,-18.99,62.27,29.8,-1334.3,0,critical
669d098b-78d0-42ee-b083-32dad74f4752,4,2,2,rural,young_family,employed,8020,seasonal,575,185182.33,6231.48,1554.88,1405.44,False,home,0.0,-49.36,77.7,19.39,-3958.44,0,critical
d01a0a52-1a27-4141-9feb-b27b608b06da,2,2,0,urban,empty_nesters,employed,8041,stable,554,207208.31,5322.72,2637.4,1331.75,True,retirement,0.0,-35.91,66.19,32.8,-2887.19,0,critical
36560f97-f05f-447a-9d35-8eae96b3a8b9,2,2,0,urban,empty_nesters,employed,9637,stable,686,2265.69,97.9,3150.51,491.13,True,retirement,11.03,41.34,1.02,32.69,3983.73,99,none
44900178-18c1-41cf-864f-72afdcb5abf7,1,1,0,urban,young_professional,employed,3619,stable,387,107153.77,2538.15,1185.36,696.48,False,emergency_fund,0.0,-61.63,70.13,32.75,-2230.37,0,critical
2a293984-121e-419c-9f80-cf13e2cf1a36,1,1,0,urban,young_professional,employed,3479,stable,452,88695.7,4395.8,1306.06,520.88,True,emergency_fund,0.0,-122.03,126.35,37.54,-4245.32,0,critical
22196f74-62ae-4de9-b6da-6727b58301ea,4,2,2,rural,young_family,employed,8485,variable,846,59463.31,2405.16,3244.37,1444.7,True,home,0.0,-2.69,28.35,38.24,-227.97,14,critical
0653f400-5f3a-42a9-8c4c-4ba417b9e761,4,2,2,urban,young_family,employed,9091,stable,494,265951.05,2928.57,2098.76,872.46,True,home,0.0,-1.53,32.21,23.09,-138.83,13,critical
759e022d-564d-4378-bd94-ae4a2828a5e5,2,2,0,urban,empty_nesters,employed,10940,stable,657,287092.66,9605.38,4111.29,1385.12,True,retirement,0.0,-45.24,87.8,37.58,-4949.55,0,critical
ad04b9ca-371f-4fc2-9766-390f21813d49,4,2,2,urban,young_family,employed,6856,stable,369,137079.69,4220.11,2724.97,992.27,False,home,0.0,-71.9,61.55,39.75,-4929.55,0,critical
a6048ae4-7d43-4dcb-81eb-89f5ed421cfc,4,2,2,suburban,established_family,employed,14026,stable,763,117129.92,3993.67,3055.87,810.88,True,retirement,4.17,23.83,28.47,21.79,3342.94,68,low
ce200479-ee83-42ab-b208-7ae1e84512ab,3,2,1,rural,young_family,employed,6130,stable,436,43693.23,1712.2,1069.5,831.68,True,home,1.77,11.05,27.93,17.45,677.57,45,medium
95b295a2-f992-4370-8243-8a70d541c424,2,2,0,urban,empty_nesters,employed,9120,stable,639,57281.37,2594.87,2896.51,1386.66,True,retirement,3.49,20.97,28.45,31.76,1912.8,66,low
59c6bfd6-cb33-4fc9-bec0-ae9d41b69063,1,1,0,urban,retiree,retired,2933,stable,332,4479.73,128.56,972.26,366.05,True,other,2.66,13.76,4.38,33.15,403.47,74,low
2f21cdcf-c6a9-4635-b494-e7ae8350f5b1,3,2,1,urban,young_family,employed,7969,stable,546,192845.96,3438.54,1736.2,1135.24,True,home,0.0,-8.02,43.15,21.79,-639.22,0,critical
7dc438a8-a3e8-4f86-b345-342a03839a55,3,2,1,rural,young_family,employed,6473,stable,549,109342.55,2886.14,2220.05,836.82,True,home,0.0,-41.95,44.59,34.3,-2715.13,0,critical
98fb44d6-6844-4a4c-8540-75c790fc0ac4,2,2,0,rural,empty_nesters,employed,7723,seasonal,706,173369.98,8594.86,2140.88,881.42,False,retirement,0.0,-64.52,111.29,27.72,-4983.18,0,critical
f05b48d9-1780-4f4d-9bf2-e977d4615f19,1,1,0,suburban,young_professional,employed,4683,stable,619,19275.15,890.41,1668.88,434.1,True,emergency_fund,0.63,3.69,19.01,35.64,172.99,36,high
c19f987a-8b3f-4b56-bcc7-8d186e92b176,4,2,2,urban,young_family,employed,6724,variable,620,93040.55,2386.73,1875.96,570.51,False,home,0.0,-15.43,35.5,27.9,-1037.8,0,critical
2d294003-bdb9-4d21-8db2-081c40954369,1,1,0,urban,young_professional,employed,6631,stable,608,108263.63,1786.16,2097.27,1098.69,False,emergency_fund,3.31,19.27,26.94,31.63,1277.51,66,low
07ec3ebc-d59e-42f5-8889-c1055baa2803,2,2,0,urban,empty_nesters,employed,7539,variable,484,40158.27,1864.0,1130.85,1290.97,False,retirement,6.26,28.84,24.72,15.0,2174.41,77,low
566af9ea-45dc-4054-9d5e-8df4cb5e0d13,1,1,0,rural,young_professional,employed,4612,stable,584,66975.06,1844.85,2188.98,344.01,True,emergency_fund,0.0,-26.98,40.0,47.46,-1244.3,0,critical
e3e21e8e-6b86-42a0-a60c-ef878b42f47c,4,2,2,suburban,established_family,employed,12284,stable,789,231503.45,2606.03,3914.29,1556.77,True,retirement,2.18,13.49,21.21,31.86,1656.65,57,medium
fc20daa8-a653-49f0-a7c6-3d572a3eceb1,1,1,0,urban,young_professional,employed,6745,variable,393,222135.42,6670.66,2131.55,455.34,True,emergency_fund,0.0,-53.64,98.9,31.6,-3618.25,0,critical
c50c97c6-c512-4c2f-9bcd-c18a57fda36e,1,1,0,suburban,young_professional,employed,5967,stable,509,106204.18,3262.07,2350.25,335.24,True,emergency_fund,0.0,-23.45,54.67,39.39,-1399.44,0,critical
727c3636-96d2-474c-b017-183e2f1eb493,2,2,0,urban,empty_nesters,employed,11438,stable,850,236365.28,10015.64,3597.14,1767.31,False,retirement,0.0,-31.23,87.56,31.45,-3571.72,0,critical
35ec0934-9185-4bea-8687-63eb2ae1e1a9,1,1,0,rural,young_professional,employed,5897,seasonal,496,70089.86,2950.92,2546.15,891.86,False,emergency_fund,0.0,-34.79,50.04,43.18,-2051.28,0,critical
7407cdd4-d311-4abb-9798-802d6cf2b073,1,1,0,urban,young_professional,employed,3940,stable,465,23464.13,258.28,1254.88,693.86,True,emergency_fund,3.47,16.51,6.56,31.85,650.57,80,none
54396a6f-38ce-43f8-96ac-18a02be417ad,3,2,1,suburban,young_family,employed,8351,stable,647,228637.01,9113.01,1428.45,1590.89,False,home,0.0,-68.89,109.12,17.11,-5753.42,0,critical
b27c7409-dab3-4695-92b7-02af099ce307,1,1,0,rural,young_professional,employed,3188,stable,417,32421.31,1511.0,838.48,599.95,True,emergency_fund,0.0,-35.54,47.4,26.3,-1133.1,0,critical
16259e2f-ceff-403b-97af-ed305d556482,3,2,1,suburban,young_family,employed,8380,stable,612,208870.61,9293.76,3927.03,593.39,True,home,0.0,-94.03,110.9,46.86,-7879.56,0,critical
62857cb3-1d0a-4b08-bdb2-abf835bd2f18,2,2,0,suburban,empty_nesters,employed,9652,stable,582,143577.07,6567.07,3514.8,600.52,True,retirement,0.0,-37.12,68.04,36.42,-3583.22,0,critical
196b3396-f40b-4656-8608-acab8e0ebd48,4,2,2,rural,young_family,employed,5041,stable,492,86185.14,3114.61,1836.5,858.5,True,home,0.0,-69.16,61.79,36.43,-3486.11,0,critical
aa0d6057-2f76-4844-9ccd-5525e0757dca,1,1,0,urban,young_professional,employed,6143,variable,611,187833.54,3408.9,2078.24,967.47,True,emergency_fund,0.0,-18.12,55.49,33.83,-1113.24,0,critical
7334cc83-d028-44da-a370-27b0fa73114a,6,2,4,suburban,established_family,employed,11050,stable,719,7198.08,77.21,2864.98,1486.71,False,retirement,4.14,24.1,0.7,25.93,2662.81,93,none
439410d6-449b-4206-843f-bd596367d1b2,1,1,0,urban,young_professional,employed,3007,stable,487,1872.15,41.48,451.05,350.19,True,emergency_fund,12.27,44.67,1.38,15.0,1343.11,98,none
5eb929ed-1198-4156-9888-cd3e9fbf95c3,6,2,4,urban,established_family,employed,12333,stable,743,298851.9,14016.28,3977.62,2145.75,False,retirement,0.0,-96.68,113.65,32.25,-11924.02,0,critical
017043ea-e895-4991-bfe4-3fe6f4550674,2,2,0,urban,empty_nesters,employed,9343,stable,742,50181.67,2466.63,1535.71,593.53,True,retirement,7.55,33.8,26.4,16.44,3157.99,76,low
6a675d52-7675-4609-ad0d-a37dca6c7136,1,1,0,suburban,young_professional,employed,6572,stable,437,87171.04,879.53,3286.0,1230.47,True,emergency_fund,0.0,-11.66,13.38,50.0,-766.41,15,critical
02adb761-f6a9-4484-a846-f2b1a7cc6587,1,1,0,urban,retiree,retired,5340,variable,527,9676.39,237.99,801.0,898.7,True,other,12.67,36.89,4.46,15.0,1969.78,95,none
16204dae-b312-43e3-87c4-0dfb37e42f42,5,2,3,urban,established_family,employed,11884,stable,680,218801.66,7248.73,2566.98,1665.72,True,retirement,0.0,-30.88,61.0,21.6,-3669.23,0,critical
e407eada-1d18-44b6-ae01-7911aac8c18d,4,2,2,suburban,young_family,employed,8647,variable,605,225533.02,3306.09,1766.04,679.97,False,home,0.0,-9.68,38.23,20.42,-836.64,0,critical
1225b129-86a0-4293-add1-ad523eaa5a3f,2,2,0,urban,empty_nesters,employed,7343,seasonal,534,226444.29,10921.78,2225.55,1104.7,True,retirement,0.0,-114.36,148.74,30.31,-8397.31,0,critical
19d8e79b-fd2e-4225-883d-425dea880cb5,1,1,0,rural,young_professional,employed,5217,stable,419,44602.55,1157.57,1964.41,888.07,True,emergency_fund,0.0,-12.07,22.19,37.65,-629.88,7,critical
7bdf6536-b8fb-4480-9cb4-1d1750676d3f,3,2,1,urban,young_family,employed,8088,stable,575,143513.84,6332.62,2564.5,1204.73,True,home,0.0,-50.63,78.3,31.71,-4094.74,0,critical
d119cce7-0c93-4d11-b7b8-14844d310aa9,6,2,4,urban,established_family,employed,13409,variable,754,216171.89,3076.83,4279.7,1797.14,True,retirement,0.6,4.19,22.95,31.92,562.31,34,high
f0675c88-6bca-4263-b6cd-630accc9e77f,3,2,1,urban,young_family,employed,5448,stable,539,76327.31,836.06,872.51,740.38,False,home,2.59,14.97,15.35,16.02,815.58,66,low
eccf2458-5ad0-4409-bd75-b92db9a2d5cf,1,1,0,urban,young_professional,employed,4138,stable,334,89103.73,4451.15,895.24,436.31,True,emergency_fund,0.0,-66.41,107.57,21.63,-2747.96,0,critical
52454221-d836-4f25-9156-cddae93c121a,4,2,2,rural,established_family,employed,10475,stable,677,263848.45,9229.8,1877.4,797.51,True,retirement,0.0,-38.67,88.11,17.92,-4050.22,0,critical
dbacea56-3a40-4118-a868-53448ff93ff6,4,2,2,rural,young_family,employed,6887,stable,576,152729.32,5363.67,3317.73,1024.81,False,home,0.0,-90.98,77.88,48.17,-6265.76,0,critical
b9a7ffe7-d432-4adc-8b18-ad9fb037ce8b,4,2,2,urban,established_family,employed,10522,variable,645,219994.4,5301.43,3815.23,2089.58,True,retirement,0.0,-27.6,50.38,36.26,-2904.24,0,critical
ed6a2d42-8409-4c8c-bb76-bbd2421d267f,2,2,0,suburban,empty_nesters,employed,7859,variable,582,114839.84,2765.96,1908.5,1065.3,True,retirement,1.37,8.38,35.19,24.28,658.95,32,high
d2d18b8b-34f1-486c-89a1-6927a71ff603,2,2,0,suburban,empty_nesters,employed,10802,variable,695,310930.29,10988.92,2775.09,1690.92,True,retirement,0.0,-57.35,101.73,25.69,-6194.86,0,critical
5aeb741e-06ab-4ca1-8244-8f485d291ca4,1,1,0,urban,young_professional,employed,6199,stable,353,181287.77,4752.64,1237.78,1184.41,True,emergency_fund,0.0,-43.17,76.67,19.97,-2675.98,0,critical
ba2e2193-bd7d-48ad-a50c-c3415a424cb7,1,1,0,suburban,young_professional,employed,6251,stable,509,99507.36,3946.14,1994.71,970.84,True,emergency_fund,0.0,-34.55,63.13,31.91,-2159.41,0,critical
e906a256-2d93-4c7d-bcf8-f0d8d0a29fe1,1,1,0,rural,young_professional,employed,4233,stable,435,13409.55,145.17,761.95,679.59,False,emergency_fund,11.71,43.49,3.43,18.0,1841.12,96,none
caf095cc-723e-49c3-8f79-d2f4f1bf2f9e,4,2,2,urban,young_family,employed,5049,stable,527,145559.15,4441.02,1275.87,492.85,True,home,0.0,-79.3,87.96,25.27,-4003.9,0,critical
7a7ab57e-aca6-4ee7-b4a7-57c5d50a5d44,2,2,0,suburban,retiree,retired,4397,stable,515,25621.21,1031.99,1463.8,760.63,False,other,0.0,-4.75,23.47,33.29,-208.86,15,critical
f4fb7b15-ac1e-4b3c-95fb-d517dd5a1617,2,2,0,suburban,empty_nesters,employed,8165,variable,477,102311.23,2230.71,1796.6,787.69,True,retirement,3.26,16.6,27.32,22.0,1355.67,60,low
e1e59ebd-1bea-4d6a-8e4e-7028fc3e24f1,4,2,2,suburban,established_family,employed,10613,stable,850,267761.64,11497.14,3693.92,2098.82,True,retirement,0.0,-72.26,108.33,34.81,-7669.05,0,critical
08061dbe-6e83-4901-84e4-af83e7bd73cf,2,2,0,urban,empty_nesters,employed,12550,stable,819,64003.04,1477.28,5249.78,1114.11,True,retirement,5.03,26.13,11.77,41.83,3278.85,86,none
edf0d6e4-f796-4930-affc-0f7d6a515db1,2,2,0,suburban,empty_nesters,employed,11467,seasonal,810,213527.08,7507.85,2768.68,1477.85,True,retirement,0.0,-9.03,65.47,24.14,-1035.72,0,critical
0d796479-1f62-4eb4-bf7f-99737faf2f14,1,1,0,suburban,young_professional,employed,5262,stable,603,80848.17,3466.68,1634.92,722.6,True,emergency_fund,0.0,-29.6,65.88,31.07,-1557.73,0,critical
5ba691d6-83b8-455e-8116-36a69ab9a794,1,1,0,suburban,young_professional,employed,6150,stable,492,78669.92,3897.46,1349.94,691.54,True,emergency_fund,0.0,-18.48,63.37,21.95,-1136.55,0,critical
8d5ba425-05ed-48b3-ae8d-2d8a1e96e075,4,2,2,urban,young_family,employed,6548,stable,433,21414.29,271.72,2262.47,391.36,False,home,0.8,5.49,4.15,34.55,359.75,54,medium
7eef860a-260e-4414-847e-fe8c5b265416,4,2,2,urban,established_family,employed,12610,stable,790,170100.93,2788.03,3632.76,1109.51,True,retirement,3.48,20.4,22.11,28.81,2572.47,72,low
35fece1d-b07a-4a3c-9f69-c3cb961b19bb,1,1,0,suburban,young_professional,employed,6557,variable,572,147043.69,2402.22,2237.92,1273.57,True,emergency_fund,0.0,-5.88,36.64,34.13,-385.77,1,critical
43666471-aef4-43e1-b34e-1775d46e6500,2,2,0,rural,empty_nesters,employed,11512,stable,741,322577.9,9408.85,3997.06,809.64,True,retirement,0.0,-33.97,81.73,34.72,-3910.11,0,critical
7d37af27-134f-4035-bb53-8c83788ae32b,4,2,2,urban,established_family,employed,12435,variable,719,99847.22,1258.01,1865.25,2446.0,True,retirement,11.01,40.69,10.12,15.0,5060.37,90,none
172ed606-9e79-47fc-aa88-64749f6263c0,1,1,0,suburban,young_professional,employed,4729,variable,557,27259.56,401.55,1082.63,733.98,False,emergency_fund,6.08,26.18,8.49,22.89,1238.16,92,none
2ca007cf-feff-405a-a86d-6dad1a9e25b8,3,2,1,urban,young_family,employed,8486,stable,645,155496.09,5850.6,3845.78,575.96,True,home,0.0,-59.6,68.94,45.32,-5057.35,0,critical
a0114aed-cf00-440f-9454-75b6e76286cd,1,1,0,urban,young_professional,employed,3456,stable,378,53869.66,591.7,964.8,222.09,False,emergency_fund,0.0,-2.9,17.12,27.92,-100.3,24,high
601bbc31-cf5d-492a-bb9d-ef903c96e291,1,1,0,urban,young_professional,employed,5375,stable,452,5068.97,151.41,2687.5,442.88,True,emergency_fund,0.0,-1.83,2.82,50.0,-98.61,39,high
c64d3044-7aa1-421e-be00-83a202bec201,1,1,0,rural,young_professional,employed,3304,stable,360,116290.4,1637.11,800.06,260.91,True,emergency_fund,0.0,-42.82,49.55,24.21,-1414.75,0,critical
8badee2c-76db-44fd-91d5-e6ee812082fd,5,2,3,suburban,established_family,employed,11679,stable,817,154471.48,3764.81,3299.84,758.71,True,retirement,0.87,6.41,32.24,28.25,748.72,30,high
0575da0f-e543-4e5d-8820-206d1cd5e96d,1,1,0,suburban,young_professional,employed,6058,variable,475,88393.73,3391.1,2229.98,932.97,True,emergency_fund,0.0,-31.05,55.98,36.81,-1880.74,0,critical
bc38f7b2-5648-49e5-9cd1-e40ef0c97fcd,3,2,1,rural,young_family,employed,8557,variable,586,206782.92,10247.32,2896.75,1265.27,True,home,0.0,-91.34,119.75,33.85,-7816.26,0,critical
69ec547c-bbfb-4d4e-b97c-3813cda58fa1,1,1,0,urban,young_professional,employed,5245,stable,528,107084.74,1310.45,786.75,778.27,True,emergency_fund,3.52,15.92,24.98,15.0,835.14,62,low
38d7ce22-7a46-4ea7-be39-8bdf0535d426,4,2,2,urban,established_family,employed,11396,stable,589,28571.22,1336.4,1754.72,2184.78,True,retirement,6.4,25.8,11.73,15.4,2940.55,89,none
6fd166ec-1818-48fa-bf50-473ea8176ebb,2,2,0,rural,retiree,retired,3768,variable,438,10484.42,256.77,1146.65,412.81,True,other,4.71,25.17,6.81,30.43,948.28,89,none
787c8224-058b-49ef-8eca-8bcc959ca9cd,1,1,0,urban,young_professional,employed,4390,stable,441,149192.63,3853.24,982.96,430.68,True,emergency_fund,0.0,-53.71,87.77,22.39,-2357.86,0,critical
99b093f3-2395-48f1-a8bc-0d23f770f161,2,2,0,urban,empty_nesters,employed,10493,stable,615,296240.49,6478.15,3418.55,1808.43,True,retirement,0.0,-13.01,61.74,32.58,-1365.51,0,critical
