user_id,month_year,financial_stress_level,financial_health_score,optimization_priority,needs_emergency_fund,overspending_restaurants,overspending_entertainment,overspending_subscriptions,high_debt_burden,insufficient_savings,housing_cost_too_high,lifestyle_inflation_detected,irregular_savings_pattern,has_adequate_emergency_fund,healthy_savings_rate,controlled_discretionary_spending,low_debt_burden,overall_financial_health,needs_optimization,optimization_urgency,top_3_problem_areas
e62b5d0a-a48a-43b3-8588-e993ea6d9023,2025-04,1,89,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e62b5d0a-a48a-43b3-8588-e993ea6d9023,2025-05,1,89,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e62b5d0a-a48a-43b3-8588-e993ea6d9023,2025-06,1,89,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e62b5d0a-a48a-43b3-8588-e993ea6d9023,2025-07,2,89,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e62b5d0a-a48a-43b3-8588-e993ea6d9023,2025-08,1,89,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2024-10,8,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2024-10,10,0,critical,True,False,False,False,True,True,True,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2024-11,9,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2024-12,10,0,critical,True,True,False,False,True,True,True,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-01,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-02,10,0,critical,True,True,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-03,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-04,9,0,critical,True,False,False,False,True,True,True,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-05,9,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-06,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-07,10,0,critical,True,False,True,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,2025-08,8,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2024-10,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2024-10,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2024-11,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2024-12,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-01,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-02,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-03,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-04,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-05,10,0,critical,True,False,False,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-06,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-07,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
69577b45-8735-441e-81a5-4af7f930f4f1,2025-08,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d9796959-3483-4712-bcb6-03045a010676,2024-10,4,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2024-10,2,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2024-11,1,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2024-12,2,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-01,1,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-02,2,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-03,3,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-04,1,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-05,2,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-06,3,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-07,1,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
d9796959-3483-4712-bcb6-03045a010676,2025-08,1,77,low,False,False,False,False,False,False,False,False,False,True,True,True,True,good,False,2,[]
17430529-c3b3-410f-a13e-be1f2be79c00,2024-10,2,87,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
17430529-c3b3-410f-a13e-be1f2be79c00,2024-10,1,87,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
17430529-c3b3-410f-a13e-be1f2be79c00,2024-11,1,87,none,False,True,False,False,False,False,False,False,False,True,True,False,True,excellent,False,1,['Overspending (Restaurants)']
17430529-c3b3-410f-a13e-be1f2be79c00,2024-12,1,87,none,False,False,False,False,False,False,False,False,False,True,True,False,True,excellent,False,1,[]
17430529-c3b3-410f-a13e-be1f2be79c00,2025-01,1,87,none,False,False,False,False,False,False,False,False,False,True,True,False,True,excellent,False,1,[]
17430529-c3b3-410f-a13e-be1f2be79c00,2025-02,3,87,none,False,True,True,False,False,False,False,True,False,True,True,False,True,excellent,False,1,"['Overspending (Restaurants)', 'Overspending (Entertainment)']"
17430529-c3b3-410f-a13e-be1f2be79c00,2025-03,3,87,none,False,True,True,False,False,False,False,False,False,True,True,False,True,excellent,False,1,"['Overspending (Restaurants)', 'Overspending (Entertainment)']"
17430529-c3b3-410f-a13e-be1f2be79c00,2025-04,1,87,none,False,False,False,False,False,False,False,False,False,True,True,False,True,excellent,False,1,[]
17430529-c3b3-410f-a13e-be1f2be79c00,2025-05,1,87,none,False,False,False,False,False,False,False,False,False,True,True,False,True,excellent,False,1,[]
17430529-c3b3-410f-a13e-be1f2be79c00,2025-06,2,87,none,False,False,True,False,False,False,False,False,False,True,True,False,True,excellent,False,1,['Overspending (Entertainment)']
17430529-c3b3-410f-a13e-be1f2be79c00,2025-07,2,87,none,False,True,True,False,False,False,False,False,False,True,True,False,True,excellent,False,1,"['Overspending (Restaurants)', 'Overspending (Entertainment)']"
17430529-c3b3-410f-a13e-be1f2be79c00,2025-08,2,87,none,False,False,False,False,False,False,False,False,False,True,True,False,True,excellent,False,1,[]
ea844c7e-216c-446a-bd9a-936555143550,2024-10,10,0,critical,True,True,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2024-10,10,0,critical,True,True,True,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2024-11,9,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2024-12,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-01,10,0,critical,True,True,True,False,True,True,True,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-02,9,0,critical,True,True,True,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-03,10,0,critical,True,False,True,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-04,9,0,critical,True,True,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-05,10,0,critical,True,True,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-06,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-07,8,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
ea844c7e-216c-446a-bd9a-936555143550,2025-08,9,0,critical,True,True,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2024-10,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2024-11,10,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2024-12,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-01,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-02,9,0,critical,True,True,True,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-03,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-04,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-05,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-06,9,0,critical,True,True,False,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-07,10,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
792a0d82-8793-4f7d-ba77-0af5e71f461d,2025-08,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2024-11,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2024-12,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-01,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-02,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-03,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-04,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-05,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-06,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-07,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f318affb-ef52-45bc-861c-b1a5d8000264,2025-08,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2024-10,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2024-10,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2024-11,9,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2024-12,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-01,9,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-02,9,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-03,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-04,7,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-05,10,0,critical,True,False,False,False,False,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-06,8,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-07,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,2025-08,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2024-10,1,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2024-10,1,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2024-11,2,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2024-12,1,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-01,1,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-02,1,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-03,2,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-04,1,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-05,2,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-06,1,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-07,2,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,2025-08,2,83,none,False,False,False,False,False,False,False,False,False,True,True,True,True,excellent,False,1,[]
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2024-10,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2024-11,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2024-12,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-01,8,0,critical,True,False,False,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-02,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-03,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-04,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-05,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-06,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-07,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,2025-08,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2024-10,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2024-11,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2024-12,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-01,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-02,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-03,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-04,10,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-05,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-06,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-07,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
6809da3b-40a1-470c-bb7d-01999670149f,2025-08,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
11e2f180-f2fc-491d-bc9c-65db174cc42b,2024-10,9,0,critical,True,True,True,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
11e2f180-f2fc-491d-bc9c-65db174cc42b,2024-10,9,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
11e2f180-f2fc-491d-bc9c-65db174cc42b,2024-11,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
11e2f180-f2fc-491d-bc9c-65db174cc42b,2024-12,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
